1809	0	2483
2315	2	2362
1732	2	2362
672	0	2484
970	6	2485
1135	6	2486
2487	3	2488
535	0	2489
68	4	2490
423	0	2491
2168	0	2492
1388	4	2353
917	6	2493
548	0	2494
124	3	2461
1188	0	2495
345	4	2353
1049	2	2350
2172	1	2348
1685	6	2496
2228	2	2392
1122	2	2479
1173	2	2380
705	1	2497
463	1	2348
2312	4	2353
1673	0	2498
21	6	2499
71	0	2500
2016	2	2380
1837	0	2501
935	2	2363
24	3	2502
1978	0	2503
95	3	2504
2011	6	2505
1187	4	2378
373	2	2362
1119	3	2506
934	1	2348
156	4	2353
1022	6	2507
372	6	2508
418	0	2509
2078	1	2348
1506	0	2510
1799	1	2348
65	2	2362
1144	6	2511
1144	3	2512
231	4	2353
234	0	2441
1200	0	2513
2184	5	2359
802	2	2362
2090	3	2514
771	5	2359
453	6	2515
549	1	2348
947	3	2516
1905	2	2362
693	5	2359
2317	2	2373
1076	0	2517
243	2	2362
1375	0	2518
1965	2	2354
2519	6	2520
461	4	2490
1299	1	2348
2	4	2353
15	2	2350
1265	4	2353
1989	2	2370
1436	4	2378
446	2	2410
2276	6	2521
12	6	2522
844	3	2523
2182	1	2348
327	1	2348
310	1	2348
1491	2	2373
960	2	2386
1362	5	2375
962	4	2353
352	6	2524
1952	1	2348
2525	0	2526
592	0	2527
528	2	2350
1212	3	2413
245	4	2353
393	3	2528
653	3	2529
1997	1	2348
506	4	2353
635	6	2530
212	3	2531
713	3	2532
587	2	2369
1876	1	2348
1974	2	2377
1220	4	2353
1014	6	2533
2534	6	2535
595	2	2471
2026	0	2536
1546	4	2353
2183	2	2479
1372	4	2537
464	2	2410
96	5	2375
2016	1	2348
88	0	2538
608	5	2375
2131	6	2539
853	6	2360
1081	2	2350
803	2	2369
1566	3	2540
864	2	2362
1457	6	2541
1457	1	2348
1843	0	2542
2177	2	2350
1233	2	2350
2543	6	2544
789	2	2386
734	2	2410
2230	0	2545
1137	1	2348
436	5	2375
459	2	2365
1854	4	2353
607	1	2348
322	6	2546
322	1	2348
1339	1	2348
1160	2	2350
1988	0	2433
957	5	2359
1429	0	2547
232	2	2350
2548	3	2549
1930	0	2550
1683	4	2353
1584	6	2551
171	5	2375
2266	2	2479
28	2	2392
1155	5	2359
909	2	2369
995	3	2552
1530	4	2353
2221	2	2350
2553	6	2554
658	0	2555
644	2	2362
651	2	2386
1434	6	2556
100	2	2350
1007	1	2348
1294	4	2353
108	2	2350
1641	2	2377
405	1	2383
1615	3	2557
474	6	2558
2220	0	2559
2560	6	2561
711	2	2362
2088	2	2362
801	2	2369
2562	1	2348
708	2	2373
978	2	2380
1719	2	2476
2563	0	2564
323	5	2423
1913	0	2565
2566	3	2567
433	4	2419
691	3	2568
66	1	2348
919	3	2569
1359	0	2570
1006	3	2571
954	2	2363
1697	1	2572
2032	4	2353
43	0	2573
2155	4	2419
538	6	2574
542	2	2373
684	0	2575
1958	0	2576
18	2	2350
2104	3	2577
384	2	2350
2578	2	2362
1429	0	2579
457	2	2373
41	2	2386
2333	1	2348
499	1	2383
37	6	2433
2138	2	2373
1534	0	2580
1999	5	2359
1181	4	2353
1543	3	2581
200	0	2582
1093	0	2583
1441	4	2353
399	2	2350
546	6	2584
2278	1	2348
58	1	2348
926	2	2362
2281	2	2363
480	3	2452
1998	2	2354
1568	0	2585
2217	3	2586
1728	6	2587
2170	6	2588
1223	6	2589
1562	6	2590
658	1	2591
2252	4	2419
404	2	2362
699	6	2592
339	4	2353
2141	2	2410
1548	4	2490
1996	4	2353
1793	0	2593
1666	0	2594
2279	4	2353
220	6	2437
1907	1	2595
1309	3	2596
1343	4	2419
2148	3	2528
914	2	2362
2204	4	2353
1902	2	2410
893	1	2480
1469	4	2353
618	0	2597
1579	1	2348
210	2	2598
2323	2	2362
376	3	2599
2326	6	2600
249	5	2375
867	3	2601
1549	2	2409
156	5	2423
2265	2	2350
1334	3	2571
1191	4	2353
871	6	2602
786	3	2603
2230	0	2604
1544	4	2353
231	1	2348
231	3	2605
234	2	2350
782	1	2348
1395	2	2476
303	2	2392
2606	1	2348
1129	0	2607
1686	1	2348
158	2	2608
331	5	2359
1032	3	2609
1779	2	2362
322	2	2354
99	4	2353
1451	5	2359
143	4	2490
609	2	2362
2082	4	2353
2138	1	2348
1999	1	2348
243	0	2610
631	2	2363
521	2	2350
410	1	2383
1975	0	2611
2223	3	2612
1348	2	2471
756	6	2613
446	2	2386
2614	6	2615
2243	0	2616
327	0	2617
2047	3	2618
324	0	2619
848	4	2353
1109	5	2423
1723	4	2419
128	0	2620
2343	0	2621
1026	2	2362
2270	1	2622
445	0	2623
2065	4	2353
988	2	2362
988	0	2624
262	0	2625
1997	3	2626
2162	1	2348
1948	2	2377
709	2	2373
1077	1	2348
621	2	2369
1296	2	2362
737	6	2627
1798	5	2423
2628	2	2409
708	0	2629
829	3	2630
810	2	2362
2142	5	2423
2631	3	2632
2099	1	2474
1447	4	2353
2330	6	2633
1038	6	2634
1760	3	2635
288	0	2636
1513	6	2637
906	2	2350
282	3	2638
260	6	2639
209	2	2476
296	2	2598
512	3	2508
257	4	2353
889	4	2353
802	1	2348
149	6	2640
898	0	2641
2272	5	2423
1065	4	2353
2290	1	2348
1459	4	2353
823	5	2423
1891	2	2362
662	1	2348
966	2	2386
1553	6	2642
2643	1	2348
1677	3	2644
496	2	2362
1310	2	2362
1512	2	2369
1440	1	2348
640	3	2645
1975	6	2646
1277	2	2362
226	2	2410
1093	3	2647
38	4	2353
2109	4	2353
781	0	2648
511	5	2359
534	6	2649
1647	3	2650
1571	0	2651
1850	1	2383
770	4	2353
1217	2	2479
995	2	2369
667	4	2353
1530	1	2348
2652	2	2362
1856	6	2653
1980	2	2350
1706	2	2362
1639	2	2598
1944	3	2654
1592	5	2359
514	1	2348
339	0	2655
1754	6	2656
1594	2	2380
830	5	2375
569	2	2350
475	2	2362
1840	5	2359
714	0	2657
504	1	2348
45	3	2658
708	5	2359
1573	0	2382
2212	3	2659
381	6	2660
1413	0	2661
1685	4	2378
1361	0	2662
1725	1	2348
346	2	2362
850	6	2663
1201	5	2664
910	2	2354
2332	6	2665
2053	0	2666
2033	1	2348
2271	0	2667
1452	6	2668
240	1	2348
1630	3	2669
129	2	2373
1382	3	2670
1119	0	2671
350	0	2672
906	0	2673
1764	6	2674
321	0	2675
1403	0	2676
1612	5	2359
2255	6	2677
1185	0	2678
206	5	2359
1337	0	2679
1132	5	2359
4	5	2423
1818	0	2680
973	5	2375
1500	6	2681
1269	4	2419
2007	3	2556
1988	2	2380
425	0	2682
2225	3	2683
484	0	2684
1570	6	2428
1076	2	2377
243	1	2348
2236	6	2685
2003	2	2396
15	4	2353
34	2	2350
556	0	2686
351	1	2348
1571	0	2687
507	1	2348
1321	1	2348
1358	1	2688
1723	0	2689
2307	1	2474
1748	3	2690
2019	0	2691
1084	2	2373
118	0	2692
1574	3	2693
1322	3	2694
2105	1	2348
1148	1	2695
1487	3	2696
1681	2	2409
1000	0	2697
2178	5	2359
955	1	2348
1797	6	2698
1397	4	2353
579	5	2359
560	3	2699
587	0	2700
1795	0	2701
1218	6	2702
1408	2	2362
275	0	2703
1387	4	2353
280	5	2359
1878	2	2350
2163	2	2362
1071	0	2704
636	1	2348
2705	5	2359
1239	6	2706
1521	6	2707
1739	5	2359
1684	5	2375
731	2	2350
566	1	2348
725	6	2708
989	2	2350
2175	5	2359
1485	0	2709
2255	2	2608
65	6	2710
231	0	2580
953	6	2711
951	2	2410
629	2	2362
1127	3	2712
1937	6	2713
2120	4	2353
1096	2	2362
52	3	2714
1160	5	2359
817	5	2359
425	0	2715
2213	1	2348
2123	3	2716
2344	6	2717
229	0	2718
1180	1	2348
669	1	2497
2035	1	2474
2253	4	2353
151	1	2348
1264	1	2348
2269	2	2350
419	3	2719
1492	6	2668
1587	4	2353
743	6	2720
1470	5	2359
1991	3	2721
1877	3	2722
2217	5	2423
1530	3	2723
94	5	2423
118	5	2359
2385	1	2348
1993	0	2724
1884	1	2348
339	2	2410
495	3	2725
1773	2	2350
1225	1	2726
1996	6	2727
830	0	2728
1058	4	2353
866	5	2359
354	2	2392
815	1	2474
1075	3	2729
774	6	2730
62	3	2731
1857	5	2359
1156	6	2732
1145	2	2369
1769	6	2708
1208	2	2373
1099	0	2733
2026	3	2734
2154	2	2354
1149	0	2735
1174	2	2396
139	1	2348
180	4	2353
582	2	2380
129	2	2369
1396	3	2736
19	0	2737
500	5	2375
377	0	2738
207	2	2386
881	1	2474
1935	1	2348
1521	2	2386
147	0	2739
485	3	2740
255	3	2741
2166	3	2742
439	4	2353
348	2	2380
1244	2	2362
1341	4	2353
1642	6	2544
1596	0	2743
1500	3	2744
2062	4	2353
314	6	2745
823	2	2380
664	1	2348
274	0	2746
707	3	2747
808	1	2348
37	3	2748
1284	0	2749
1519	2	2369
825	3	2750
2751	6	2752
2003	2	2362
1304	5	2359
1240	2	2753
1745	3	2754
1893	3	2426
399	6	2755
1027	2	2410
332	2	2598
411	2	2479
2101	2	2350
1538	1	2348
733	2	2362
1272	0	2756
750	6	2757
1471	3	2758
2304	1	2348
658	0	2759
658	0	2760
1373	2	2410
1884	0	2761
434	5	2359
1301	1	2474
873	6	2762
527	5	2359
833	4	2353
2763	6	2764
1196	2	2380
2765	0	2766
308	6	2437
2211	0	2767
1797	0	2768
711	1	2348
1050	2	2409
26	6	2769
2203	2	2476
956	4	2353
1369	3	2770
2153	6	2505
0	2	2392
633	0	2771
2148	2	2354
1173	3	2772
605	4	2419
1546	6	2762
133	5	2375
25	1	2348
1372	3	2773
2052	2	2350
1250	0	2774
180	2	2362
547	0	2775
1964	3	2776
317	5	2375
2134	4	2353
2226	6	2777
720	5	2423
1170	0	2778
223	1	2348
377	5	2359
1034	6	2779
650	2	2350
1324	5	2359
1249	4	2353
43	2	2373
1275	3	2780
891	2	2350
1903	6	2781
588	2	2369
145	1	2348
642	4	2378
782	4	2353
1899	3	2782
1933	2	2350
1200	0	2783
181	1	2474
2784	6	2785
1642	5	2359
2062	2	2350
322	2	2350
314	2	2380
819	2	2410
416	6	2786
1222	2	2362
1815	5	2375
837	2	2362
2129	4	2353
174	1	2348
2247	2	2362
797	5	2423
1677	1	2348
1505	6	2787
1942	2	2362
2327	1	2348
1827	1	2348
413	0	2788
2223	1	2348
2313	4	2353
1777	6	2789
1768	0	2790
2128	4	2353
369	4	2403
112	0	2791
2309	1	2695
1432	4	2353
2304	2	2350
1934	1	2348
2274	6	2521
2487	5	2359
1924	1	2792
1373	4	2353
1148	6	2789
851	2	2386
123	1	2348
1548	4	2419
795	5	2375
1770	2	2392
117	1	2348
2189	0	2793
1569	2	2386
917	4	2353
313	2	2350
1077	4	2353
2049	2	2479
2136	0	2794
309	0	2795
1726	4	2419
870	1	2796
1747	2	2350
850	4	2353
605	2	2362
1703	1	2695
618	2	2471
1711	4	2353
1743	3	2722
2134	6	2797
857	2	2350
340	0	2798
1437	0	2799
1521	0	2800
90	5	2375
1036	6	2801
2166	5	2664
1025	0	2802
1909	2	2410
953	2	2362
1533	0	2803
1730	6	2804
2086	3	2805
179	1	2806
179	0	2807
455	1	2348
217	2	2350
695	6	2808
1550	4	2403
2129	0	2809
2123	0	2810
266	1	2348
291	6	2811
2286	2	2362
2286	1	2474
640	0	2680
742	1	2474
1376	6	2812
1093	1	2348
2043	2	2476
2196	4	2353
1984	3	2426
1348	6	2813
1169	5	2423
909	0	2402
679	6	2737
491	2	2350
1756	1	2348
879	1	2348
2217	4	2353
1656	2	2350
63	5	2375
2283	0	2814
1026	6	2815
610	6	2816
1993	0	2817
92	2	2350
68	1	2348
1301	6	2818
1744	2	2479
1655	1	2383
100	6	2819
100	0	2819
1941	6	2820
238	1	2348
2231	0	2821
1663	1	2348
1291	2	2479
965	4	2822
1676	2	2476
1674	0	2823
1700	1	2695
1080	3	2824
574	2	2362
1360	5	2423
346	3	2825
971	4	2353
1585	6	2433
247	4	2353
1953	6	2826
608	6	2523
2323	6	2827
1023	4	2353
1588	2	2350
2134	3	2532
591	6	2828
376	2	2392
249	1	2829
703	4	2353
785	0	2830
856	6	2831
1939	6	2832
390	0	2833
1114	0	2437
1482	2	2373
2032	6	2834
1994	0	2835
1161	4	2353
221	0	2836
199	0	2837
132	0	2838
75	1	2348
22	2	2363
682	6	2839
1716	2	2370
1716	1	2348
1885	2	2370
1160	4	2353
1550	1	2348
817	4	2353
1825	5	2359
311	5	2840
2054	1	2348
266	4	2353
697	6	2841
1473	2	2362
640	4	2353
1785	3	2630
2115	4	2353
1555	0	2842
1348	1	2348
596	2	2373
1107	5	2359
828	1	2348
12	4	2353
790	3	2469
1568	2	2373
1865	6	2843
678	2	2362
2315	1	2474
187	2	2362
903	2	2410
424	0	2844
1968	1	2348
530	0	2845
1058	1	2348
1810	2	2846
486	5	2423
307	4	2353
1196	5	2423
2248	2	2386
2061	2	2476
1873	1	2474
2279	2	2479
1051	6	2847
1845	2	2386
1896	5	2359
1218	3	2848
1369	5	2423
1733	2	2362
1343	0	2849
2153	3	2850
1003	2	2410
605	0	2851
2852	2	2377
1982	2	2410
1174	2	2350
1313	5	2375
636	6	2757
433	2	2410
1630	2	2373
2853	1	2348
1650	5	2359
249	6	2854
2063	2	2362
207	2	2373
690	5	2840
752	3	2855
437	3	2856
276	0	2857
418	1	2348
981	1	2348
1761	1	2348
1909	4	2419
588	0	2858
1526	1	2348
2859	1	2474
1642	2	2479
1730	4	2419
897	1	2348
2083	2	2350
2272	4	2353
943	5	2375
1988	1	2348
1065	1	2348
823	4	2353
228	3	2860
969	4	2353
1620	1	2348
2129	6	2861
2643	1	2862
1300	2	2362
160	2	2476
341	1	2348
2224	2	2362
638	6	2863
1221	5	2375
1613	0	2441
229	4	2353
2303	4	2353
1545	4	2353
1545	5	2359
410	6	2864
2227	0	2865
391	6	2866
2	3	2867
48	2	2362
1240	3	2868
2107	0	2869
1169	4	2353
1279	3	2870
979	1	2348
251	0	2871
1587	6	2437
1828	6	2872
477	0	2873
480	2	2363
109	2	2479
120	2	2386
2339	3	2874
1656	6	2875
2307	1	2348
842	2	2363
877	1	2348
1494	5	2359
1688	0	2876
1653	0	2877
1342	2	2354
846	4	2353
757	2	2753
1987	2	2350
815	3	2758
1997	2	2369
1367	5	2375
621	1	2878
2124	4	2419
1188	2	2370
1660	6	2879
595	6	2880
346	2	2373
172	4	2353
1600	2	2362
2881	4	2353
139	4	2353
1892	1	2348
1575	0	2382
198	1	2862
1478	2	2410
249	2	2369
1209	6	2882
500	0	2883
370	0	2884
176	5	2359
505	1	2474
1298	2	2350
175	2	2362
2265	6	2885
811	4	2353
211	1	2348
2093	2	2753
1227	5	2375
676	2	2354
2245	2	2410
1684	1	2348
2296	3	2886
885	4	2419
1271	2	2363
388	0	2887
1036	3	2888
199	4	2378
613	4	2419
1137	6	2889
1631	1	2348
131	4	2353
994	4	2419
826	2	2369
744	0	2890
1013	2	2350
217	1	2348
1228	1	2348
1917	1	2348
1905	1	2348
1219	1	2348
1767	2	2362
1891	2	2350
1235	1	2348
1300	6	2891
571	5	2359
694	2	2373
1604	0	2649
860	2	2369
1841	5	2359
1155	6	2892
2278	4	2353
39	5	2359
1985	4	2353
2281	0	2893
2182	4	2353
1749	1	2894
233	3	2895
2174	0	2865
814	0	2896
361	2	2362
177	0	2897
944	0	2898
1640	4	2353
1353	6	2397
970	2	2598
1280	1	2348
47	3	2899
1934	4	2378
1921	0	2900
851	5	2359
1773	0	2901
830	0	2902
214	2	2476
393	5	2359
2763	1	2348
2000	2	2476
2000	0	2903
1948	0	2904
2113	1	2348
855	5	2423
62	6	2905
1573	3	2906
70	3	2907
2228	4	2419
1064	0	2908
1003	4	2419
440	2	2350
1703	3	2556
2163	0	2909
519	3	2741
922	1	2622
359	6	2910
2089	0	2911
1002	6	2912
2336	6	2913
36	1	2695
2222	2	2362
575	2	2476
249	0	2854
692	6	2914
1324	2	2373
1249	0	2915
1227	2	2350
1684	4	2353
1682	2	2362
2175	3	2916
1386	2	2362
2192	3	2917
1168	1	2348
629	5	2359
1861	1	2348
1086	3	2918
2130	1	2348
1290	6	2919
1668	2	2753
2135	3	2890
2920	0	2921
1918	3	2922
2213	0	2923
1270	6	2924
1300	4	2353
2123	2	2365
716	4	2353
358	6	2925
1559	3	2926
130	5	2359
825	1	2348
461	2	2350
1169	2	2392
754	2	2362
814	1	2348
1759	5	2423
2307	6	2927
2307	2	2373
678	0	2928
1350	5	2359
1707	3	2929
128	2	2362
672	3	2930
1562	0	2931
404	1	2383
657	5	2359
2105	2	2386
578	4	2353
123	2	2362
1116	3	2932
167	6	2507
1941	1	2348
2111	5	2423
1499	1	2348
1873	3	2933
1969	0	2431
1241	6	2934
2219	4	2378
2159	1	2348
2935	2	2350
2212	2	2369
1309	4	2353
1835	6	2936
689	3	2937
2306	1	2348
139	5	2359
2137	3	2890
2016	2	2392
36	2	2598
1588	3	2938
454	1	2348
1081	1	2348
2326	0	2939
272	2	2373
2085	1	2474
86	4	2353
20	6	2720
1074	1	2348
1416	6	2940
2147	4	2353
908	4	2537
927	4	2353
1380	1	2474
1506	4	2353
769	4	2419
2139	6	2818
2310	2	2362
357	3	2941
2184	1	2348
431	1	2572
1098	2	2362
78	2	2350
1303	0	2942
31	1	2943
1938	3	2944
2054	6	2808
2334	0	2945
1677	4	2353
1277	1	2622
1101	2	2362
1572	6	2946
1572	5	2359
2269	2	2479
332	3	2947
2101	2	2362
335	5	2359
1268	2	2363
6	6	2948
814	2	2350
1865	2	2369
1995	3	2949
1558	0	2950
2283	0	2951
1017	1	2348
424	0	2582
1727	1	2348
2952	4	2490
1499	2	2362
1678	0	2953
831	2	2350
727	3	2954
1106	2	2380
62	0	2955
1083	3	2956
1573	2	2362
829	0	2957
1726	5	2423
460	4	2353
1003	1	2474
1111	0	2958
2142	4	2419
2058	0	2959
696	0	2960
2201	1	2348
632	1	2348
729	2	2350
60	2	2409
691	4	2353
10	0	2961
7	3	2962
1816	6	2963
1563	6	2964
1410	0	2965
627	6	2966
1316	6	2967
1651	6	2968
1338	0	2969
283	3	2970
2188	4	2353
244	1	2348
1082	0	2463
1125	0	2971
252	6	2972
2784	3	2785
218	5	2359
2187	1	2695
18	3	2973
1855	5	2359
562	2	2392
1345	2	2362
99	2	2363
1938	5	2359
1919	0	2974
3	2	2362
2123	1	2348
807	2	2350
544	2	2410
1439	5	2375
1046	1	2474
1376	2	2362
1304	2	2362
1867	6	2975
1279	1	2348
511	2	2598
491	2	2380
335	2	2350
597	0	2976
94	2	2380
975	2	2350
47	1	2348
1430	3	2977
1393	6	2389
920	0	2978
2191	2	2369
1627	5	2359
1355	2	2369
203	6	2979
946	5	2359
985	2	2416
1987	0	2980
660	6	2981
855	2	2598
2295	4	2353
847	5	2359
2172	6	2982
1413	2	2753
594	2	2369
2180	6	2983
1469	2	2410
1126	6	2984
2271	1	2348
2020	4	2353
974	5	2359
780	0	2460
758	1	2348
1717	0	2985
1567	1	2348
591	2	2380
198	5	2423
1170	4	2353
1335	2	2362
1776	4	2353
409	3	2986
1843	4	2353
1141	0	2620
2166	1	2348
1166	5	2423
44	4	2353
1381	0	2987
2859	3	2988
294	0	2989
1341	2	2380
458	1	2348
149	2	2471
185	3	2990
1060	5	2359
2073	5	2359
2200	2	2409
1451	6	2991
1412	1	2348
143	1	2348
918	2	2362
638	0	2768
2098	5	2423
1117	4	2353
821	1	2348
1194	2	2753
1777	0	2992
1422	3	2993
2025	4	2353
1985	2	2410
12	2	2410
6	1	2695
6	0	2994
120	0	2995
836	1	2348
1040	4	2353
1040	5	2359
63	1	2348
1558	0	2996
2015	2	2373
1094	3	2997
61	5	2359
706	4	2419
1388	0	2438
1840	1	2348
290	4	2353
1641	1	2474
635	5	2359
1704	5	2423
550	3	2998
293	0	2999
26	1	2348
1099	0	2584
67	6	3000
2194	2	2396
2052	3	3001
974	1	2348
2110	1	2348
1837	4	2378
748	0	3002
1634	3	3003
2257	2	2350
563	3	3004
471	0	3005
1344	4	2353
176	2	2373
1391	6	2389
649	2	2350
1171	0	3006
1114	3	2437
407	1	2348
407	0	3007
1739	2	2476
2296	0	3008
885	5	2359
1271	6	3009
183	5	2423
1443	0	3010
206	6	3011
896	0	3012
826	1	2348
1406	1	2348
1716	4	2353
1746	6	3013
1013	2	2363
137	1	2695
2001	1	2348
583	6	3014
2206	4	2353
1825	2	2392
887	2	2373
1864	0	3015
443	1	2348
544	5	2664
1604	4	2356
1836	0	3016
1281	5	2375
253	6	3017
102	2	2369
681	2	2377
502	2	2350
536	0	3018
1950	6	3019
1950	1	2348
909	0	3020
738	6	3021
1207	5	2423
411	3	3022
360	5	2359
1898	1	2348
2281	2	2476
770	5	2423
1593	0	3023
233	2	2362
879	1	3024
1565	1	2348
1358	5	2359
2164	0	2754
2074	2	2362
1053	3	3025
178	4	2353
3026	1	2348
1996	0	3027
932	2	2362
1627	6	3028
1379	6	3029
946	6	3030
1499	0	3031
1879	2	2362
1862	3	3032
248	2	2386
1484	6	3033
1662	2	2362
1845	4	2353
173	0	3034
1031	6	3035
1444	1	2348
2238	0	3036
3037	6	3038
1014	0	2533
1173	6	3039
159	1	2348
740	3	3040
2340	1	2348
1698	1	2348
726	3	3041
582	0	3042
2289	3	2352
1119	2	2479
1276	5	2375
1557	1	2348
286	2	2362
1886	3	3043
340	2	2362
197	2	2392
2147	1	2348
2146	0	3044
734	2	2350
1595	2	2476
1909	1	2348
1632	6	3045
968	1	2348
2859	2	2410
953	1	2695
1958	4	2356
1138	3	3046
555	2	2392
1366	6	3047
581	6	3048
1345	0	2498
1737	3	3049
2235	1	2348
1988	0	2395
1066	5	2359
553	0	2584
41	3	3050
918	1	2348
606	2	2476
2334	0	3051
643	3	3052
669	1	2622
2236	0	3053
1690	3	3054
1867	0	3055
1072	2	2373
892	5	2359
1808	2	2369
399	0	3056
2024	1	2348
1392	2	2362
511	0	3057
937	5	2423
1786	2	2373
2307	3	3058
1159	1	2348
1251	2	2350
1977	3	3059
514	2	2362
651	0	2905
1657	2	2362
1393	2	2362
2168	4	2353
2178	2	2350
2952	0	3060
2171	2	2409
686	6	3061
757	2	2380
1987	2	2396
2122	3	3062
1051	4	2353
774	4	2353
1957	4	2353
1894	5	2375
3063	3	3064
312	2	2410
574	2	2377
1411	0	3065
236	3	3066
1071	2	2476
977	5	2359
1949	0	3067
1226	1	2348
997	3	3068
3069	0	3070
2195	5	2375
54	6	3071
564	2	2410
77	0	3072
242	2	2362
1529	5	2423
2143	2	2373
508	2	2362
2321	1	2348
485	0	3073
1177	0	3074
442	2	2350
1254	3	3075
927	6	3076
1909	2	2350
2230	6	2434
1799	6	3077
1325	4	2353
2280	1	2348
1166	1	2348
436	2	2362
1933	6	3078
868	4	2353
2184	2	2386
2198	0	3079
1366	2	2350
453	2	2363
2036	0	3080
1891	2	2753
945	5	2359
1645	6	3081
2333	6	2789
2054	4	2353
29	2	2410
291	4	2353
1375	6	3082
1709	4	2353
1604	2	2410
742	1	2383
40	5	2375
391	1	2348
97	2	2362
1265	2	2362
38	5	2423
1192	1	2348
788	3	3083
332	1	2695
1638	2	2362
790	5	2423
1906	1	3084
1906	0	3085
602	3	3086
1696	2	2410
874	1	2348
2164	0	3087
1153	1	2480
1432	1	2348
970	4	2403
1112	1	2480
1921	2	2350
2106	5	2375
1393	0	2389
1212	5	2423
1352	0	3088
486	2	2362
683	1	2348
1615	5	2359
2061	5	2375
1507	5	2423
560	0	3089
2295	1	2348
1049	6	3090
1172	4	2353
1520	1	2348
2153	4	2353
315	1	2348
2204	6	2732
1111	1	2348
2208	1	2348
2256	0	2437
1229	2	2471
380	2	2479
1717	2	2377
1912	0	3091
192	2	2362
1842	3	3092
77	1	2348
1209	0	3093
2293	2	2373
614	4	2353
1410	2	2410
1529	4	2353
704	6	3094
340	3	3095
1651	2	2377
1191	2	2363
1089	2	2369
1654	2	2753
437	1	2695
2543	2	2350
383	6	3096
439	2	2476
1258	0	3097
1702	0	3098
1044	2	2350
782	2	2362
2259	6	3099
1337	0	3100
1012	0	3101
22	1	2474
149	2	2380
2288	6	3102
2206	0	3103
