2758	0	4058
1720	2	4273
623	2	4274
1044	22	1044
2216	12	4275
1473	2	4276
2465	0	4277
977	2	4278
1209	1	4279
1847	26	4280
604	1	4281
557	1	4282
386	2	4283
809	2	4284
2637	16	4285
3280	2	4286
2914	1	4287
646	2	4288
1500	1	4289
628	2	4290
408	1	4129
147	1	4291
1403	1	4292
2070	2	4239
2122	28	4293
1207	4	3984
1831	4	4294
1502	0	4217
3738	6	4295
2430	2	4296
899	1	4297
1115	0	3899
2241	8	4298
2241	8	4299
2241	8	4300
135	1	4301
1762	1	4302
2487	2	4303
591	1	4304
1767	2	4305
1768	2	4306
1051	1	4307
1475	1	4308
1695	2	4309
284	0	3849
2926	0	3961
837	4	4310
2221	0	3864
997	1	4311
2402	2	4312
2635	2	4313
540	2	3974
115	2	4314
2494	1	4315
410	2	4316
374	1	4317
58	1	4318
1505	1	4319
1153	2	4320
2013	0	4217
235	0	4321
1910	29	4322
2619	1	4323
1960	2	4324
2324	29	4325
2998	2	4326
2998	1	4327
977	1	4278
1497	1	4328
678	0	3916
377	15	4329
407	2	4330
2217	2	4331
1975	0	4332
2726	2	4333
2338	1	4334
386	1	4335
809	2	4336
80	12	4018
2913	2	4337
1846	1	4168
308	9	4338
2636	2	4339
160	2	4340
602	19	4251
1981	1	4341
3738	5	4342
3738	5	4343
3738	6	4344
3738	6	4345
2034	1	4346
2706	0	4347
2241	7	4348
1624	2	3886
502	0	3860
2275	3	4349
3486	1	4350
1360	2	4351
1553	0	3961
788	0	3866
194	2	4352
2918	0	3916
253	1	4353
3049	2	4354
3742	2	4355
3648	2	4356
380	4	4357
2711	1	4358
1816	10	4359
2449	1	4360
1057	2	4361
1724	0	4362
1280	2	4363
997	2	4364
2904	2	4365
2402	1	4366
735	9	4367
2635	2	4368
2964	0	4369
2507	12	4370
1633	1	4371
2961	0	4362
435	1	4372
3788	1	4373
117	1	4374
2359	1	4375
887	0	4376
887	0	4377
853	0	4094
1960	2	4378
91	1	4379
728	0	4380
30	2	4227
3109	2	4381
3498	2	4382
3498	2	4383
619	1	4384
3512	2	4385
80	12	4386
2160	4	4175
21	19	4387
128	1	4388
2455	0	3864
3821	2	4389
2688	1	4390
1370	14	4076
1510	0	4391
2682	2	3854
2682	1	3854
3738	5	4392
3738	5	4393
3738	5	4394
901	2	4395
3248	1	4396
2867	1	4397
2241	7	4398
2241	7	4399
2241	7	4400
2241	7	4401
2241	7	4402
2241	7	4403
2241	8	4404
156	0	4405
1618	2	4406
1618	1	4407
591	1	4408
591	1	4409
537	27	4410
2732	2	4411
261	2	4412
387	1	4413
63	0	4191
469	1	4414
3779	2	4415
698	4	4416
2057	0	4013
1913	26	4417
696	2	4418
3222	4	4419
3321	2	4420
3579	1	4421
1786	4	4422
2711	1	4423
3132	2	4424
2243	4	4094
68	1	4425
1985	3	4426
2635	2	4427
2635	2	4428
2635	1	4429
2789	3	4430
379	2	4431
818	1	4432
3661	4	3874
541	10	4433
3582	1	4434
1153	1	4435
2141	2	3894
905	0	3872
269	4	4436
2337	1	4437
895	2	4438
550	0	4133
1706	2	4439
192	17	4440
645	1	4441
2227	0	4362
2462	0	4442
1849	0	4443
2234	1	4444
3840	4	4445
1097	0	4445
3363	1	4446
2338	1	4447
3387	2	4448
118	26	4449
675	1	4450
3676	1	4451
408	1	4452
729	0	4453
2357	0	4454
1339	0	4454
424	0	4455
332	0	4456
366	2	4457
2460	1	4458
484	2	4459
3193	0	4057
184	2	4460
436	1	4461
2293	2	4462
1154	2	4463
1249	2	4464
1249	1	4465
2159	1	4466
2241	7	4467
2730	0	4046
2232	0	3846
135	2	4468
451	30	4469
777	2	4470
2606	0	4471
3547	27	4472
1059	2	4473
1059	1	4474
3331	1	4475
1536	2	4476
3742	1	4477
2711	1	4478
2409	4	4479
2010	2	4480
1358	1	4481
422	23	4057
567	2	4482
623	1	4483
1153	1	4484
1153	1	4485
1891	17	4486
2050	1	4487
1032	1	4488
2147	2	4489
2147	1	4490
2125	2	4491
2337	2	4492
1711	1	4493
71	1	4494
604	9	4495
2083	4	4496
987	2	4497
30	2	4498
1035	4	4499
893	2	4500
3282	1	4501
1638	0	4502
2497	1	4503
675	2	4504
2562	2	4505
1355	1	4506
2460	1	4507
1307	1	4508
3738	6	4509
1642	0	4454
1872	1	4510
2241	7	4511
2241	7	4512
2241	8	4513
2241	8	4514
1873	2	4515
894	2	4516
3198	4	4517
643	2	4518
1806	1	4519
3066	4	4013
2100	23	4057
1357	1	4520
3817	0	4521
2860	2	4522
594	9	4523
298	1	3991
1558	2	4524
1323	1	4525
1130	0	4526
390	0	4527
2010	1	4528
3132	1	4073
1283	0	3916
1358	1	4529
142	2	4530
1279	2	4531
102	31	4532
567	1	4533
1110	0	4534
1157	1	4535
3245	0	4150
3405	0	4536
2494	4	4537
785	2	4538
3454	0	3846
141	2	4539
3035	1	4540
395	2	4541
149	1	4061
633	1	4542
2201	1	4543
1473	2	4544
895	1	4545
2727	0	4057
3040	1	4546
150	2	4547
2398	19	4548
2737	1	4549
2080	2	4550
2726	1	4551
1321	0	4454
3535	0	4552
1744	1	4019
458	1	4553
2113	4	4232
1846	2	4168
128	13	4554
2636	1	4555
3355	1	4556
3355	1	4557
1206	2	4558
2460	1	4559
79	2	4560
3349	1	4561
3738	5	4562
1154	1	4244
1827	0	3966
3562	0	3864
1993	0	4563
2867	2	4564
1463	28	4565
2241	7	4566
2241	7	4567
2241	7	4568
2241	7	4569
2241	7	4570
2241	8	4571
2241	8	4572
2241	8	4573
1464	2	4196
1433	0	4024
1624	1	4574
777	2	4575
2260	2	4576
2260	9	4577
3198	2	4578
3143	27	4579
3486	1	4580
1806	2	4581
2741	2	3867
2741	1	4582
1146	0	3916
2745	0	4583
3331	1	4584
629	18	4585
3321	2	4586
3321	2	3978
3754	0	4587
3390	2	4588
3390	9	4589
1285	23	3945
2296	2	4590
3677	0	4058
2297	2	4591
1157	1	4592
1413	2	4593
785	1	4594
313	2	4595
902	0	4008
3584	0	4596
3425	4	4175
2953	2	4597
3523	0	4057
633	1	4598
2359	2	4599
1960	2	4600
3784	18	4601
3074	2	4602
3040	19	4603
377	2	4604
990	9	4605
2890	0	4606
1661	1	4607
458	2	4608
70	1	4609
2095	1	4610
2095	1	4611
2481	1	4612
445	2	4613
79	2	4614
484	2	4615
3794	0	4616
2208	9	4617
3738	5	4618
2874	1	4619
934	0	4057
3042	0	4003
3787	1	4620
668	1	4621
2631	2	4622
2241	7	4623
2241	7	4624
2241	7	4625
2241	8	4626
2241	8	4627
2241	8	4628
988	1	4629
1768	2	4630
636	2	4631
1772	0	3846
1729	1	4632
434	1	4633
3002	2	4634
2656	4	4635
3000	2	4636
3231	1	4637
898	2	4638
3717	4	4639
2573	0	4391
3026	2	4640
2630	1	4641
2711	2	4642
1816	2	4643
3132	1	4644
2449	1	4645
56	2	4646
206	2	4647
206	1	4648
1358	1	4649
383	2	4650
2635	2	4651
2142	0	3942
2494	2	4652
1232	1	4653
785	2	4654
3827	1	4655
58	2	4656
492	1	4657
2901	0	4010
662	4	4658
1153	1	4659
3788	1	4660
299	0	4057
1473	2	4661
722	0	3859
2337	1	4662
1766	1	4663
127	2	4664
1792	0	4665
3598	2	4666
3598	1	4667
3086	2	4668
1335	0	4362
508	2	4669
2259	1	4670
2913	1	4671
2914	2	4672
2093	0	4673
1601	2	4674
2636	1	4339
3071	0	4057
79	2	3922
373	1	3880
270	2	4675
2167	0	4676
602	12	4677
527	4	3859
3738	6	4678
3738	6	4679
3738	6	4680
436	1	4681
901	2	4682
625	1	4683
2867	1	4684
2241	7	4685
2241	8	4686
2241	8	4687
2241	8	4688
2241	8	4689
2241	8	4684
2241	8	4690
2241	8	4691
745	0	4003
1676	1	4692
215	0	4693
1768	1	4694
1567	1	4695
333	0	4376
474	0	3864
817	1	4696
2493	1	4697
757	1	4360
3321	2	4698
2711	1	4699
3628	32	4700
1576	0	4701
3006	0	4183
997	2	4311
83	4	4702
1662	2	4703
411	0	4057
1293	0	3897
3384	1	4704
1681	0	3849
1247	2	4705
115	1	4706
2494	2	3868
718	0	4707
1044	28	4708
3827	2	4709
492	1	4710
492	23	4711
2371	1	4712
847	1	4713
1190	0	4714
136	4	4077
1960	2	4715
3784	33	4716
127	2	4717
604	9	4718
987	2	4719
1441	2	4720
2080	2	4721
3598	2	4722
3396	23	4347
376	0	4723
3344	2	4724
2713	1	4725
322	0	4391
3498	2	4726
2913	1	4337
2914	2	4287
741	9	4256
1338	0	4174
3678	32	4727
1836	0	4224
2070	1	3957
3179	2	4728
2689	19	4729
2460	2	4730
3443	2	4731
1363	0	4732
2241	7	4733
2241	7	4734
2241	7	4735
2241	7	4736
2241	7	4737
681	1	4738
2453	0	3899
800	0	4739
2275	1	4646
2200	2	4740
2678	2	4741
3156	0	3916
2206	10	4742
2731	1	4743
2100	1	4744
2861	2	4745
440	0	4746
3509	2	4747
3321	1	4748
81	1	4749
2595	1	4750
115	2	4751
1439	2	4752
785	2	4753
1720	18	4754
1720	1	4755
3827	2	4756
815	1	4757
3014	0	3859
282	1	4758
633	2	4759
774	1	4760
3115	0	4272
1473	1	4761
2823	0	4174
407	2	4762
2080	2	4763
3086	1	4668
30	4	4764
1616	3	3851
948	2	4765
3498	2	4766
672	2	4767
1435	4	4768
1793	0	3897
2914	1	4769
1702	1	4067
1007	19	4770
646	1	4771
3695	22	3695
437	2	4772
2636	1	4773
685	2	4774
2674	23	4775
2597	1	4776
855	4	4094
3179	1	4682
3166	1	4777
1353	1	4778
1173	1	4779
3588	2	4780
3738	6	4781
436	18	4782
901	15	4783
3206	0	4784
796	2	4230
796	4	4785
2867	1	4564
2241	7	4786
2241	7	4787
2241	8	4788
2241	8	4789
3297	1	4281
1624	1	4790
2099	2	4791
382	1	4792
1877	1	4793
1656	2	3934
2951	1	4794
2643	2	4795
2047	0	3944
3312	0	3874
1860	0	4796
1278	28	4797
2184	1	4798
2970	1	4799
1526	2	4710
301	0	4800
3433	1	4801
1954	2	4802
2711	1	4803
1803	0	4038
193	1	4804
1362	0	4453
2130	4	4077
1781	1	4805
68	2	4806
2840	0	4195
457	0	4807
2942	4	4808
1157	1	4809
3194	1	4810
1044	2	4811
2084	1	4812
3035	23	4813
1891	1	4814
2094	0	4057
2757	0	4815
2620	4	4816
67	2	4817
2216	17	4818
1473	2	4819
1587	2	4820
3469	0	4046
1193	2	4821
3784	10	4716
1187	2	4822
3439	0	4199
545	0	4010
2217	2	4823
3498	2	4824
316	0	4058
2179	0	4825
3179	2	4826
2460	2	4827
2460	1	4828
373	2	4829
2458	1	4830
602	17	4677
1981	2	4831
3738	5	4832
3738	6	4833
184	1	4834
3397	0	3966
625	1	4835
3836	9	4836
442	2	4837
2360	2	4838
2241	7	4839
2241	8	4840
1936	2	4841
2779	1	4842
1917	1	4843
3644	0	4369
1618	9	4844
3486	1	4845
1567	1	4846
643	2	4847
2697	26	4848
629	10	4849
1378	1	4850
2285	0	4851
3246	0	4852
3095	2	4853
3048	2	4854
1816	1	4855
1057	2	4856
3473	2	4857
1358	2	4858
2602	0	4211
2635	2	3882
1633	1	4859
1720	18	4860
2109	4	4861
1032	1	4862
2734	1	4863
1473	1	4864
237	0	3864
3133	1	4865
3133	1	4866
1960	2	4867
2421	4	4868
2234	0	3961
3401	23	4869
77	2	4870
1744	2	4871
2636	2	4872
2636	2	4873
2597	1	4874
2070	2	4875
2351	4	4876
160	4	4877
1355	15	4878
1353	1	4879
484	2	4880
3738	5	4881
3738	5	4882
3738	5	4883
3738	6	4884
2111	1	4885
1154	2	4886
2241	7	4887
2241	7	4888
2241	7	4889
2241	7	4890
2241	8	4891
2241	8	4892
988	9	4893
1936	1	4894
430	2	4895
3646	34	4896
207	0	4583
2189	1	4897
979	0	4552
591	1	4281
3234	19	4898
469	4	4479
1880	0	3961
3002	4	4013
3390	1	4899
3390	1	4900
2529	0	4901
1750	2	4902
3542	2	4822
2402	18	4366
2402	1	4903
2106	0	4380
2635	2	4904
2635	1	4905
1157	2	4906
2844	4	4094
274	24	4221
785	1	4907
3827	2	4908
1669	0	4909
3275	2	4910
1400	2	4911
1748	1	4912
2050	1	4913
67	1	4914
67	1	4915
2079	2	4916
2370	2	4917
2313	2	4918
3364	0	4919
39	2	4920
2737	2	4921
3382	23	3846
1024	1	4922
1407	1	4923
249	4	4191
2127	0	4183
283	0	4924
679	2	4092
2781	2	4753
133	28	4925
2460	1	4926
1699	0	4927
484	1	4928
3738	6	4929
901	1	4930
3517	0	4931
2159	1	4932
2867	2	4933
2241	7	4934
2241	7	4935
2241	7	4936
2241	8	4937
2241	8	4938
988	2	4939
2129	1	4940
3350	0	4191
3430	2	4941
1624	1	4942
777	1	4943
622	1	4944
271	0	4454
3669	1	4945
643	2	3865
2731	2	4946
538	1	4947
3321	1	4948
807	0	3866
2906	19	4949
2715	1	4950
321	0	4454
2721	34	4380
3544	2	4951
3265	0	4952
997	2	4953
726	0	3849
102	35	3509
1157	2	4954
3384	2	4955
2633	1	4956
2011	0	4957
785	1	4922
3342	0	4058
3054	3	4349
3608	34	4454
2394	4	4496
674	2	4958
2683	2	4959
2210	4	4960
38	17	4961
3495	0	4150
1473	1	4569
2337	2	4962
189	4	4963
895	2	4964
895	1	4965
3364	1	4966
3204	2	4967
66	2	4968
3598	1	4969
3109	1	4970
3280	1	4286
967	9	4971
2562	1	4972
2636	1	4973
2437	2	4974
3108	23	4975
2122	1	4976
3016	0	4977
270	2	4978
909	0	4977
2483	1	4979
899	2	4980
3673	17	4981
2867	1	4982
2241	7	4983
2241	7	4984
2241	7	4985
2241	8	4986
2241	8	4987
2241	8	4988
530	0	4347
681	2	4989
2692	24	4990
581	0	4991
2245	2	4992
3235	1	4993
3002	2	4994
538	1	4995
3374	1	4996
2207	1	4997
3321	2	4998
1332	4	4999
2296	1	5000
354	0	5001
3565	0	4013
3446	2	5002
2130	2	5003
68	1	5004
231	0	3864
936	0	4380
997	1	5005
1753	0	4232
1719	1	3958
818	1	5006
3827	2	5007
492	2	5008
871	0	4057
2811	0	5009
2050	1	5010
3739	0	3866
205	2	5011
1026	1	5012
839	1	5013
895	1	4438
2603	1	5014
2482	2	5015
1706	1	5016
2737	2	5017
3123	26	5018
325	0	5019
3344	2	5020
2259	24	5021
2913	2	5022
151	1	5023
1220	10	5024
646	2	5025
628	1	5026
2636	2	5027
2650	16	4062
3663	1	4407
1353	2	4879
2460	2	5028
79	2	5029
1707	1	4846
715	0	4310
3738	5	5030
1154	2	5031
625	1	5032
2577	4	5033
2241	7	5034
2241	7	5035
2241	7	4840
2241	7	5036
2241	8	5037
2241	8	5038
2241	8	5039
3596	9	5040
1600	0	4057
894	2	5041
1767	1	5042
1360	2	5043
1360	2	5044
1475	2	5045
3312	1	4385
2861	1	5046
253	2	5047
2244	36	5048
1105	1	5049
3742	18	5050
2658	1	4706
917	0	5019
383	2	5051
552	1	5052
2635	2	5053
1157	1	5054
1633	1	5055
1998	1	5056
1833	1	5057
2708	2	5058
3788	1	5059
67	1	5060
2329	34	5061
2337	1	4492
181	1	4065
2080	2	5062
2713	2	4725
672	1	5063
3094	23	5064
2914	2	5065
2830	2	4168
628	1	5066
2562	2	5067
70	2	5068
1453	2	5069
368	4	5070
2095	1	5071
2636	1	5072
445	2	5073
1353	2	4778
79	1	4614
2682	9	5074
3738	5	5075
3738	5	5076
625	1	5077
1448	0	4294
1002	2	5078
1249	2	5079
442	9	5080
3501	1	5081
2241	7	5082
2241	7	5083
2241	8	4685
1942	1	5084
451	24	4221
2487	2	5085
2311	2	5086
14	0	4133
1567	2	5087
360	0	4232
406	1	5088
1806	2	5089
371	2	5090
1475	1	4652
629	10	4585
3458	1	5091
57	1	4476
3026	1	5092
3650	2	5093
3279	1	5094
3132	1	5095
873	2	5096
2089	19	5097
997	1	5098
102	31	5099
981	0	5100
1753	19	5101
3384	1	5102
1045	2	5103
3827	1	4908
641	1	5104
3317	0	5105
1300	0	5106
1111	0	4419
2737	1	5107
3757	1	5108
3396	1	5109
976	1	5110
3121	1	5111
3167	2	5112
2338	1	5113
74	1	5114
437	1	5115
2636	1	5116
160	2	5117
3179	2	5118
2460	1	5119
602	2	5120
2877	2	5121
3738	5	5122
3738	5	5123
3738	6	4342
999	1	5124
978	4	5125
2577	2	5126
1003	0	5127
2241	7	5128
2241	7	5129
2241	7	5130
2241	8	5131
2241	8	5132
2241	8	5133
2241	8	5134
2241	8	5135
2241	8	4737
2241	8	5136
2380	4	4050
795	1	5137
1936	1	5138
451	4	5139
2707	1	5140
1357	1	5141
2531	0	4057
2870	1	5142
3321	1	4998
2843	1	5143
2573	0	5061
122	0	3963
2372	1	5144
2593	0	4157
204	1	5145
206	1	5146
3264	0	4416
3375	0	4077
3640	0	4362
379	2	5147
115	1	5148
541	2	5149
597	2	5150
303	0	5151
1254	0	4191
1748	1	5152
1488	30	5153
633	1	5154
2712	2	5155
774	1	5156
38	0	4058
1473	2	5157
2990	2	5158
1629	0	4057
124	1	5159
2699	0	5160
1043	3	4349
145	4	5161
2454	2	5162
604	1	4382
2080	2	5163
3598	1	5164
3080	0	3864
809	1	5165
2913	2	5166
2913	1	5167
3830	0	5168
2772	0	4957
510	17	5169
70	2	5170
2636	2	5171
2510	0	4057
2460	2	5172
79	2	5173
724	37	4815
1840	3	5174
602	2	5175
2483	1	5176
2877	2	4072
3738	5	5177
3738	6	5178
3738	6	5179
901	30	5180
2864	4	5181
1436	26	5018
2241	7	5182
2241	8	5183
2241	8	4567
2241	8	5184
988	1	5185
697	0	3864
2126	1	5186
1567	1	5087
643	1	5187
1278	15	5188
3242	2	5189
434	1	5190
1526	2	5191
600	9	4495
3321	2	5192
2193	0	4232
1623	2	5193
1149	0	4456
168	0	5194
244	4	3972
2296	4	4094
3369	23	4496
3520	0	3946
2449	2	4645
68	2	3879
2788	2	5195
206	2	5196
206	1	5197
129	1	5198
2402	2	5199
3613	2	5200
1092	19	4251
2605	26	5201
379	1	5202
2494	1	3868
541	2	5203
2724	2	4136
1505	2	4319
3317	2	5204
499	0	3864
116	2	5205
1032	2	5206
67	1	5207
304	0	5208
2750	21	5209
2944	2	5210
803	0	5211
2265	1	5212
2608	0	5213
1227	0	4456
2637	38	5214
361	12	5215
646	1	5216
1404	2	5217
2070	1	5218
1355	2	5219
688	0	4121
1255	3	4349
1353	1	5220
1353	1	5221
3738	5	5222
2537	0	4442
1249	1	3935
1872	2	4510
2241	7	5223
2241	7	4938
2241	8	5224
2241	8	5225
3172	0	4108
2144	23	3942
644	0	5226
816	4	5227
1877	4	5228
2126	2	5229
3775	4	5230
1860	4	4796
629	18	4849
1734	0	4024
2592	4	5231
3180	4	5232
1623	1	5233
3752	3	5174
3360	24	4990
916	2	5234
2010	2	5235
3660	0	4454
1280	4	5236
3774	16	4285
2635	2	5237
1893	4	5238
3111	23	4455
1153	1	5239
358	22	358
2337	2	5240
861	1	5241
1960	2	5242
314	4	4422
3762	0	5243
1625	1	5244
3233	19	5097
3092	0	4852
1704	1	5245
3691	0	5246
3159	4	5247
1458	1	5248
3663	4	4013
3166	2	4777
1353	1	5249
2460	2	5250
1308	12	5251
3738	5	5252
436	2	5253
2430	1	5254
2241	7	5255
3200	0	5256
2487	2	5257
3143	37	3961
3399	0	3916
1218	4	5258
1159	0	5259
3242	33	4379
1536	2	4418
1526	1	5260
2429	2	5261
2847	0	4957
740	0	5262
3187	0	4732
2711	2	5263
2711	2	5264
586	0	4199
29	0	5265
2296	2	4209
806	0	5266
68	2	5267
68	1	5268
2684	2	5269
383	4	5270
3381	1	4107
567	2	5271
1633	1	4005
2792	0	5272
492	2	4657
2441	2	5273
53	19	4251
2786	2	5274
2953	4	5275
358	2	5276
1525	2	5277
67	2	5278
67	1	5279
67	1	4802
2359	2	5280
1473	2	5281
1473	1	5282
793	1	4802
3128	0	4800
3040	18	5283
2737	1	5284
407	1	5285
695	2	4413
2338	1	5286
2718	0	3961
2460	33	4559
1848	0	5287
3738	6	5288
1277	2	5289
901	18	5290
1513	9	5291
1249	1	5292
2867	2	5293
2241	7	4751
2241	7	5294
2241	7	5295
2241	7	5296
2241	7	5297
2241	8	5298
795	2	5299
1824	4	4784
3190	3	3959
33	30	5300
2487	1	5301
2692	3	3959
1697	2	4772
2272	1	5302
2880	2	5303
1651	4	4362
2206	4	4262
3547	27	4285
1059	2	5304
2184	1	5305
574	0	3855
2870	1	3995
3321	2	5306
2634	1	5307
385	2	5308
2509	1	5309
2452	2	5310
2584	1	5311
1962	2	5312
3273	4	4010
2494	2	4581
435	2	4372
3020	1	5313
67	2	5314
2804	2	5315
1473	2	5316
78	0	4362
2552	0	3859
3784	10	4601
3733	2	5317
2341	1	5318
2080	2	5319
2913	2	5320
2972	1	5321
2710	9	5322
